0,46.30,54.80
1,45.50,54.10
2,45.40,54.30
3,45.10,54.40
4,45.60,54.20
5,45.70,54.60
6,45.40,54.10
7,45.60,54.30
8,45.30,54.30
9,45.00,54.00
10,45.10,53.50
11,45.20,54.10
12,45.40,54.20
13,45.40,54.30
14,45.50,54.10
15,45.80,54.20
16,45.90,53.50
17,45.60,53.40
18,45.40,54.50
19,45.70,54.10
20,45.50,54.20
