0,0.90,5.90
1,0.70,5.80
2,1.00,6.40
3,1.10,6.50
4,0.60,6.30
5,1.00,6.20
6,0.80,5.80
7,0.80,6.30
8,1.40,6.30
9,1.40,6.80
10,0.90,7.20
11,0.90,6.90
12,1.20,5.30
13,1.60,6.70
14,0.90,7.40
15,0.60,6.90
16,0.50,7.40
17,0.90,7.20
18,1.20,6.90
19,0.60,6.90
20,1.20,6.90
21,1.10,6.80
22,1.40,7.50
