0,6.40,11.20
1,5.60,11.20
2,5.50,11.20
3,5.30,11.30
4,5.60,11.10
5,5.70,11.40
6,5.70,11.20
7,5.90,14.80
8,5.20,16.90
9,5.30,17.10
10,5.00,17.00
11,5.60,17.30
12,5.10,17.20
13,5.20,17.20
14,5.40,17.40
15,5.60,16.60
16,9.00,23.70
17,18.50,42.70
18,19.20,43.60
19,19.20,44.20
20,19.20,43.70
21,19.00,43.90
22,19.60,44.70
23,21.10,44.40
24,19.70,43.80
25,20.00,42.30
26,23.20,42.90
27,22.30,35.70
28,8.60,19.90
29,6.40,21.10
30,6.50,21.10
31,8.00,22.00
32,12.10,24.90
33,12.50,25.20
34,12.50,24.90
